Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
4.077000,ExampleTwo,Cancel,60,S,-1,3412.00,GFD,0.00,3410.00,3409.00,12.34,1,-1,13.34,8.16,9.04,16,17
4.077000,ExampleTwo,Insert,61,B,1,3410.00,GFD,0.00,3410.00,3409.00,12.34,1,-1,13.34,8.16,9.04,16,17
4.077000,ExampleOne,Fill,47,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3473.66,34,-35,63.66,17.34,91.06,5,40
4.077000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.077000,ExampleTwo,Fill,61,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3398.34,1,0,11.66,8.84,9.04,17,17
4.077000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.077000,ExampleTwo,Insert,62,S,1,3411.00,GFD,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.221000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,56.36,34,-34,56.36,15.64,93.86,5,39
4.221000,ExampleOne,Insert,48,S,1,3410.00,GFD,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.221000,ExampleTwo,Cancel,62,S,-1,3411.00,GFD,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,ExampleTwo,Insert,63,B,1,3409.00,GFD,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,ExampleTwo,Insert,64,S,1,3410.00,GFD,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.221000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,56.36,34,-34,56.36,15.64,93.86,5,39
4.221000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.221000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,56.36,34,-34,56.36,15.64,93.86,5,39
4.221000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,64.16,35,-35,64.16,17.34,91.06,5,40
4.221000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,11.16,0,0,11.16,8.84,9.04,17,17
4.221000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,56.36,34,-34,56.36,15.64,93.86,5,39
4.330421,alexs_trader,Fill,47,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3466.70,34,-35,56.70,15.30,93.86,5,40
4.330421,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,57.20,35,-35,57.20,15.30,93.86,5,40
4.330421,ExampleOne,Fill,48,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3474.50,35,-36,64.50,17.00,91.06,5,41
4.330421,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.00,36,-36,65.00,17.00,91.06,5,41
4.330421,ExampleTwo,Fill,64,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3421.50,0,-1,11.50,8.50,9.04,17,18
4.330421,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,12.00,1,-1,12.00,8.50,9.04,17,18
4.356000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,65.00,36,-36,65.00,17.00,91.06,5,41
4.356000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,12.00,1,-1,12.00,8.50,9.04,17,18
4.356000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,57.20,35,-35,57.20,15.30,93.86,5,40
4.356000,ExampleOne,Insert,49,S,1,3410.00,GFD,0.00,3410.00,3410.00,65.00,36,-36,65.00,17.00,91.06,5,41
4.356000,ExampleOne,Fill,49,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3477.32,36,-37,-43.68,17.68,141.00,5,42
4.356000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,67.82,37,-37,-43.18,17.68,141.00,5,42
4.356000,alexs_trader,Insert,48,S,1,3410.00,GFD,0.00,3410.00,3413.00,57.20,35,-35,57.20,15.30,93.86,5,40
4.356000,alexs_trader,Fill,48,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3469.52,35,-36,-48.48,15.98,138.84,5,41
4.356000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,60.02,36,-36,-47.98,15.98,138.84,5,41
4.356000,ExampleTwo,Cancel,63,B,-1,3409.00,GFD,0.00,3410.00,3413.00,12.00,1,-1,12.00,8.50,9.04,17,18
4.356000,ExampleTwo,Insert,65,B,1,3410.00,GFD,0.00,3410.00,3413.00,12.00,1,-1,12.00,8.50,9.04,17,18
4.356000,ExampleTwo,Insert,66,S,1,3411.00,GFD,0.00,3410.00,3413.00,12.00,1,-1,12.00,8.50,9.04,17,18
4.356000,ExampleTwo,Fill,66,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3424.32,1,-2,8.32,9.18,9.04,17,19
4.356000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,14.82,2,-2,8.82,9.18,9.04,17,19
4.416346,ExampleTwo,Fill,65,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3394.84,2,-1,15.16,8.84,9.04,18,19
4.416346,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.66,1,-1,14.66,8.84,9.04,18,19
4.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3414.00,67.82,37,-37,-80.18,17.68,177.50,5,42
4.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3414.00,14.66,1,-1,10.66,8.84,9.04,18,19
4.500000,alexs_trader,Tick,,,,,,0.00,3410.00,3414.00,60.02,36,-36,-83.98,15.98,174.34,5,41
4.500000,ExampleOne,Insert,50,S,1,3410.00,GFD,0.00,3410.00,3414.00,67.82,37,-37,-80.18,17.68,177.50,5,42
4.500000,alexs_trader,Insert,49,S,1,3410.00,GFD,0.00,3410.00,3414.00,60.02,36,-36,-83.98,15.98,174.34,5,41
4.500000,ExampleTwo,Insert,67,B,1,3410.00,GFD,0.00,3410.00,3414.00,14.66,1,-1,10.66,8.84,9.04,18,19
4.500000,ExampleOne,Fill,50,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3478.16,37,-38,68.16,17.34,177.50,5,43
4.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,68.66,38,-38,68.66,17.34,177.50,5,43
4.500000,ExampleTwo,Fill,67,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3396.02,1,0,13.98,9.52,9.04,19,19
4.500000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,13.48,0,0,13.48,9.52,9.04,19,19
4.500000,ExampleTwo,Insert,68,S,1,3411.00,GFD,0.00,3410.00,3410.00,13.48,0,0,13.48,9.52,9.04,19,19
4.661776,alexs_trader,Fill,49,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3470.36,36,-37,60.36,15.64,174.34,5,42
4.661776,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,60.86,37,-37,60.86,15.64,174.34,5,42
4.661776,ExampleTwo,Fill,68,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3424.82,0,-1,13.82,9.18,9.04,19,20
4.661776,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,15.32,1,-1,14.32,9.18,9.04,19,20
4.779000,ExampleOne,Tick,,,,,,0.00,3410.00,3414.00,68.66,38,-38,-83.34,17.34,180.66,5,43
4.779000,ExampleTwo,Tick,,,,,,0.00,3410.00,3414.00,15.32,1,-1,11.32,9.18,9.04,19,20
4.779000,alexs_trader,Tick,,,,,,0.00,3410.00,3414.00,60.86,37,-37,-87.14,15.64,177.50,5,42
4.779000,ExampleOne,Insert,51,S,1,3410.00,GFD,0.00,3410.00,3414.00,68.66,38,-38,-83.34,17.34,180.66,5,43
4.779000,alexs_trader,Insert,50,S,1,3410.00,GFD,0.00,3410.00,3414.00,60.86,37,-37,-87.14,15.64,177.50,5,42
4.779000,ExampleTwo,Insert,69,B,1,3410.00,GFD,0.00,3410.00,3414.00,15.32,1,-1,11.32,9.18,9.04,19,20
4.779000,ExampleOne,Fill,51,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3479.00,38,-39,69.00,17.00,180.66,5,44
4.779000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,69.50,39,-39,69.50,17.00,180.66,5,44
4.779000,ExampleTwo,Fill,69,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3395.36,1,0,14.64,9.86,9.04,20,20
4.779000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.779000,ExampleTwo,Insert,70,S,1,3411.00,GFD,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.789268,alexs_trader,Fill,50,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3471.20,37,-38,61.20,15.30,177.50,5,43
4.789268,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,61.70,38,-38,61.70,15.30,177.50,5,43
4.923000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,69.50,39,-39,69.50,17.00,180.66,5,44
4.923000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.923000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,61.70,38,-38,61.70,15.30,177.50,5,43
4.923000,ExampleOne,Insert,52,S,1,3410.00,GFD,0.00,3410.00,3410.00,69.50,39,-39,69.50,17.00,180.66,5,44
4.923000,alexs_trader,Insert,51,S,1,3410.00,GFD,0.00,3410.00,3410.00,61.70,38,-38,61.70,15.30,177.50,5,43
4.923000,ExampleTwo,Cancel,70,S,-1,3411.00,GFD,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.923000,ExampleTwo,Insert,71,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.923000,ExampleTwo,Insert,72,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.923000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,69.50,39,-39,69.50,17.00,180.66,5,44
4.923000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.14,0,0,14.14,9.86,9.04,20,20
4.923000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,61.70,38,-38,61.70,15.30,177.50,5,43
4.932790,ExampleOne,Fill,29,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3339.16,39,-38,108.84,16.66,180.66,6,44
4.932790,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,70.34,38,-38,108.34,16.66,180.66,6,44
4.932790,alexs_trader,Fill,29,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3346.96,38,-37,100.04,14.96,177.50,6,43
4.932790,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,62.54,37,-37,99.54,14.96,177.50,6,43
5.058000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,70.34,38,-38,108.34,16.66,180.66,6,44
5.058000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,14.14,0,0,14.14,9.86,9.04,20,20
5.058000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,62.54,37,-37,99.54,14.96,177.50,6,43
5.058000,ExampleOne,Insert,53,B,1,3409.00,GFD,0.00,3410.00,3409.00,70.34,38,-38,108.34,16.66,180.66,6,44
5.058000,alexs_trader,Insert,52,B,1,3409.00,GFD,0.00,3410.00,3409.00,62.54,37,-37,99.54,14.96,177.50,6,43
5.202000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,70.34,38,-38,108.34,16.66,180.66,6,44
5.202000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,14.14,0,0,14.14,9.86,9.04,20,20
5.202000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,62.54,37,-37,99.54,14.96,177.50,6,43
5.346000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,70.34,38,-38,108.34,16.66,180.66,6,44
5.346000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,14.14,0,0,14.14,9.86,9.04,20,20
5.346000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,62.54,37,-37,99.54,14.96,177.50,6,43
5.374274,ExampleOne,Fill,52,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3480.68,38,-39,70.68,16.32,180.66,6,45
5.374274,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,71.18,39,-39,71.18,16.32,180.66,6,45
5.374274,alexs_trader,Fill,51,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3472.88,37,-38,62.88,14.62,177.50,6,44
5.374274,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,63.38,38,-38,63.38,14.62,177.50,6,44
5.374274,ExampleTwo,Fill,72,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3424.48,0,-1,14.48,9.52,9.04,20,21
5.374274,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,14.98,1,-1,14.98,9.52,9.04,20,21
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,71.18,39,-39,71.18,16.32,180.66,6,45
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.98,1,-1,14.98,9.52,9.04,20,21
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,63.38,38,-38,63.38,14.62,177.50,6,44
5.481000,ExampleOne,Insert,54,S,1,3410.00,GFD,0.00,3410.00,3410.00,71.18,39,-39,71.18,16.32,180.66,6,45
5.481000,ExampleOne,Fill,54,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3482.50,39,-40,-7.50,17.00,180.66,6,46
5.481000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,73.00,40,-40,-7.00,17.00,180.66,6,46
5.481000,alexs_trader,Insert,53,S,1,3410.00,GFD,0.00,3410.00,3412.00,63.38,38,-38,63.38,14.62,177.50,6,44
5.481000,alexs_trader,Fill,53,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3474.70,38,-39,-13.30,15.30,177.50,6,45
5.481000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,65.20,39,-39,-12.80,15.30,177.50,6,45
5.481000,ExampleTwo,Cancel,71,B,-1,3409.00,GFD,0.00,3410.00,3412.00,14.98,1,-1,14.98,9.52,9.04,20,21
5.481000,ExampleTwo,Insert,73,B,1,3410.00,GFD,0.00,3410.00,3412.00,14.98,1,-1,14.98,9.52,9.04,20,21
5.481000,ExampleTwo,Insert,74,S,1,3411.00,GFD,0.00,3410.00,3412.00,14.98,1,-1,14.98,9.52,9.04,20,21
5.481000,ExampleTwo,Fill,74,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3426.30,1,-2,12.30,10.20,9.04,20,22
5.481000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,16.80,2,-2,12.80,10.20,9.04,20,22
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,73.00,40,-40,-7.00,17.00,180.66,6,46
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,16.80,2,-2,12.80,10.20,9.04,20,22
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,65.20,39,-39,-12.80,15.30,177.50,6,45
5.481000,ExampleOne,Insert,55,S,1,3410.00,GFD,0.00,3410.00,3412.00,73.00,40,-40,-7.00,17.00,180.66,6,46
5.481000,ExampleOne,Fill,55,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3484.32,40,-41,-7.68,17.68,180.66,6,47
5.481000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,74.82,41,-41,-7.18,17.68,180.66,6,47
5.481000,alexs_trader,Insert,54,S,1,3410.00,GFD,0.00,3410.00,3412.00,65.20,39,-39,-12.80,15.30,177.50,6,45
5.481000,alexs_trader,Fill,54,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3476.52,39,-40,-13.48,15.98,177.50,6,46
5.481000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,67.02,40,-40,-12.98,15.98,177.50,6,46
5.481000,ExampleTwo,Cancel,73,B,-1,3410.00,GFD,0.00,3410.00,3412.00,16.80,2,-2,12.80,10.20,9.04,20,22
5.481000,ExampleTwo,Insert,75,B,1,3411.00,GFD,0.00,3410.00,3412.00,16.80,2,-2,12.80,10.20,9.04,20,22
5.481000,ExampleTwo,Insert,76,S,1,3412.00,GFD,0.00,3410.00,3412.00,16.80,2,-2,12.80,10.20,9.04,20,22
5.481000,ExampleTwo,Fill,76,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3428.12,2,-3,12.12,10.88,9.04,20,23
5.481000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,18.62,3,-3,12.62,10.88,9.04,20,23
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,74.82,41,-41,-7.18,17.68,180.66,6,47
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,18.62,3,-3,12.62,10.88,9.04,20,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,67.02,40,-40,-12.98,15.98,177.50,6,46
5.481000,ExampleOne,Insert,56,S,1,3410.00,GFD,0.00,3410.00,3412.00,74.82,41,-41,-7.18,17.68,180.66,6,47
5.481000,ExampleTwo,Fill,75,B,-1,3411.00,GFD,-0.34,3410.00,3411.00,-3392.04,3,-2,15.96,10.54,9.04,21,23
5.481000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3411.00,17.46,2,-2,15.46,10.54,9.04,21,23
5.481000,ExampleOne,Fill,56,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3485.14,41,-42,33.14,18.36,180.66,6,48
5.481000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,75.64,42,-42,33.64,18.36,180.66,6,48
5.481000,alexs_trader,Insert,55,S,1,3410.00,GFD,0.00,3410.00,3411.00,67.02,40,-40,-12.98,15.98,177.50,6,46
5.481000,ExampleTwo,Insert,77,B,1,3412.00,GFD,0.00,3410.00,3411.00,17.46,2,-2,15.46,10.54,9.04,21,23
5.481000,alexs_trader,Fill,55,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3477.36,40,-41,67.36,15.64,177.50,6,47
5.481000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleTwo,Fill,77,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3393.22,2,-1,16.78,11.22,9.04,22,23
5.481000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,16.28,1,-1,16.28,11.22,9.04,22,23
5.481000,ExampleTwo,Insert,78,S,1,3413.00,GFD,0.00,3410.00,3410.00,16.28,1,-1,16.28,11.22,9.04,22,23
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,75.64,42,-42,75.64,18.36,180.66,6,48
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,16.28,1,-1,16.28,11.22,9.04,22,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleOne,Insert,57,S,1,3410.00,GFD,0.00,3410.00,3410.00,75.64,42,-42,75.64,18.36,180.66,6,48
5.481000,alexs_trader,Insert,56,S,1,3410.00,GFD,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleTwo,Cancel,78,S,-1,3413.00,GFD,0.00,3410.00,3410.00,16.28,1,-1,16.28,11.22,9.04,22,23
5.481000,ExampleTwo,Insert,79,B,1,3410.00,GFD,0.00,3410.00,3410.00,16.28,1,-1,16.28,11.22,9.04,22,23
5.481000,ExampleOne,Fill,57,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3485.98,42,-43,75.98,18.02,180.66,6,49
5.481000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Fill,79,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3394.40,1,0,15.60,11.90,9.04,23,23
5.481000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,ExampleTwo,Insert,80,S,1,3411.00,GFD,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleOne,Insert,58,S,1,3410.00,GFD,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Cancel,80,S,-1,3411.00,GFD,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,ExampleTwo,Insert,81,B,1,3409.00,GFD,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,ExampleTwo,Insert,82,S,1,3410.00,GFD,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.481000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.481000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.481000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.625000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.625000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.625000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.769000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.769000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.769000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.904000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,76.48,43,-43,76.48,18.02,180.66,6,49
5.904000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.10,0,0,15.10,11.90,9.04,23,23
5.904000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,67.86,41,-41,67.86,15.64,177.50,6,47
5.956060,alexs_trader,Fill,56,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3478.20,41,-42,68.20,15.30,177.50,6,48
5.956060,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,68.70,42,-42,68.70,15.30,177.50,6,48
5.956060,ExampleOne,Fill,58,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3486.82,43,-44,76.82,17.68,180.66,6,50
5.956060,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,77.32,44,-44,77.32,17.68,180.66,6,50
6.005041,ExampleTwo,Fill,82,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3425.44,0,-1,15.44,11.56,9.04,23,24
6.005041,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,15.94,1,-1,15.94,11.56,9.04,23,24
6.048000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,77.32,44,-44,77.32,17.68,180.66,6,50
6.048000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.94,1,-1,15.94,11.56,9.04,23,24
6.048000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,68.70,42,-42,68.70,15.30,177.50,6,48
6.048000,ExampleOne,Insert,59,S,1,3410.00,GFD,0.00,3410.00,3410.00,77.32,44,-44,77.32,17.68,180.66,6,50
6.048000,alexs_trader,Insert,57,S,1,3410.00,GFD,0.00,3410.00,3410.00,68.70,42,-42,68.70,15.30,177.50,6,48
6.048000,ExampleTwo,Cancel,81,B,-1,3409.00,GFD,0.00,3410.00,3410.00,15.94,1,-1,15.94,11.56,9.04,23,24
6.048000,ExampleTwo,Insert,83,B,1,3410.00,GFD,0.00,3410.00,3410.00,15.94,1,-1,15.94,11.56,9.04,23,24
6.048000,ExampleOne,Fill,59,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3487.66,44,-45,77.66,17.34,180.66,6,51
6.048000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,78.16,45,-45,78.16,17.34,180.66,6,51
6.048000,ExampleTwo,Fill,83,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3394.74,1,0,15.26,12.24,9.04,24,24
6.048000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.048000,ExampleTwo,Insert,84,S,1,3411.00,GFD,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,78.16,45,-45,78.16,17.34,180.66,6,51
6.183000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,68.70,42,-42,68.70,15.30,177.50,6,48
6.183000,ExampleOne,Insert,60,S,1,3410.00,GFD,0.00,3410.00,3410.00,78.16,45,-45,78.16,17.34,180.66,6,51
